Report Name : VMD,,,,,,,,
Name : VMD,,,,,,,,
Time Span: From 15 May  2024 12:00:00 AM To 14 Jun  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,59.79,,,
Maintenance (%),,,,,37.73,,,
Down (%),,,,,2.48,,,
Name : VMD,,,,,,,,
Time Span: From 15 May  2024 12:00:00 AM To 14 Jun  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-IC-VMD ( 172.20.0.108 ),Ping,99.41,30 days 19 hours 27 minutes 25 seconds ,0.59,,0 days 4 hours 23 minutes 19 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMC-VMD ( 172.20.0.103 ),Ping,96.35,29 days 20 hours 50 minutes 38 seconds ,3.65,,1 days 3 hours 9 minutes 22 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RLY-VMD ( 172.20.0.109 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 56 minutes 51 seconds 
BSCL-ASC-VMD ( 172.20.0.101 ),Ping,86.32,26 days 18 hours 13 minutes 14 seconds ,11.87,,3 days 16 hours 18 minutes 46 seconds ,1.81,0 days 13 hours 27 minutes 59 seconds 
BSCL-OBS-VMD ( 172.20.0.106 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 56 minutes 21 seconds 
BSCL-GNC-VMD ( 172.20.0.102 ),Ping,98.19,30 days 10 hours 32 minutes 0 seconds ,1.81,,0 days 13 hours 27 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CIMS-VMD ( 172.20.0.105 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-Nehru-VMD ( 172.20.0.107 ),Ping,98.06,30 days 9 hours 29 minutes 53 seconds ,1.94,,0 days 14 hours 25 minutes 56 seconds ,0,0 days 0 hours 0 minutes 0 seconds
