Report Name : VMD,,,,,,,,
Name : VMD,,,,,,,,
Time Span: From 15 Aug  2024 12:00:00 AM To 14 Sep  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,52.86,,,
Maintenance (%),,,,,47.02,,,
Down (%),,,,,0.12,,,
Name : VMD,,,,,,,,
Time Span: From 15 Aug  2024 12:00:00 AM To 14 Sep  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-IC-VMD ( 172.20.0.108 ),Ping,100,30 days 23 hours 55 minutes 32 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMC-VMD ( 172.20.0.103 ),Ping,99.7,30 days 21 hours 46 minutes 4 seconds ,0.3,,0 days 2 hours 13 minutes 55 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RLY-VMD ( 172.20.0.109 ),Ping,23.79,7 days 8 hours 57 minutes 42 seconds ,0.01,,0 days 0 hours 4 minutes 28 seconds ,76.2,23 days 14 hours 48 minutes 48 seconds 
BSCL-ASC-VMD ( 172.20.0.101 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 0 seconds 
BSCL-OBS-VMD ( 172.20.0.106 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 36 seconds 
BSCL-GNC-VMD ( 172.20.0.102 ),Ping,99.69,30 days 21 hours 41 minutes 36 seconds ,0.31,,0 days 2 hours 18 minutes 23 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CIMS-VMD ( 172.20.0.105 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 0 seconds 
BSCL-Nehru-VMD ( 172.20.0.107 ),Ping,99.68,30 days 21 hours 37 minutes 8 seconds ,0.32,,0 days 2 hours 22 minutes 51 seconds ,0,0 days 0 hours 0 minutes 0 seconds
