Report Name : Application Performance,,,,,,,,
Name : Application Performance,,,,,,,,
Time Span: From 15 Nov  2023 12:00:00 AM To 14 Dec  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,99.28,,,
Down (%),,,,,0.72,,,
Name : Application Performance,,,,,,,,
Time Span: From 15 Nov  2023 12:00:00 AM To 14 Dec  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
ANPR Application ( http://172.16.0.28:8080/ANPR/Home ),HTTP/HTTPS URL,96.21,28 days 20 hours 39 minutes 15 seconds ,3.79,,1 days 3 hours 17 minutes 9 seconds ,0,0 days 0 hours 0 minutes 0 seconds
VMS Application ( https://172.16.0.25/#!/ ),HTTP/HTTPS URL,100,29 days 23 hours 56 minutes 4 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
Contact Center ( https://172.16.4.180/ccmadmin/showHome.do ),HTTP/HTTPS URL,100,29 days 23 hours 56 minutes 20 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
TES Application ( http://172.16.0.29:8080/eTmcsWeb/Home ),HTTP/HTTPS URL,97.99,29 days 9 hours 27 minutes 1 seconds ,2.01,,0 days 14 hours 28 minutes 13 seconds ,0,0 days 0 hours 0 minutes 0 seconds
VMD ( http://172.16.0.207/#/login ),HTTP/HTTPS URL,99.88,29 days 23 hours 4 minutes 50 seconds ,0.12,,0 days 0 hours 51 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
EMS- APPLICATION ( http://172.16.0.50:8080/ ),HTTP/HTTPS URL,99.48,29 days 18 hours 1 minutes 38 seconds ,0.52,,0 days 3 hours 43 minutes 56 seconds ,0,0 days 0 hours 0 minutes 0 seconds
ATCS Application ( https://172.16.0.11/gui/html ),HTTP/HTTPS URL,99.97,29 days 23 hours 42 minutes 27 seconds ,0.03,,0 days 0 hours 12 minutes 58 seconds ,0,0 days 0 hours 0 minutes 0 seconds
ISE-NAC ( https://172.16.4.120/admin/login.jsp ),HTTP/HTTPS URL,100,29 days 23 hours 56 minutes 23 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
VCenter ( https://172.16.4.100/ui ),HTTP/HTTPS URL,100,29 days 23 hours 56 minutes 20 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
