Report Name : CCTV Surveillance,,,,,,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,81.94,,,
Maintenance (%),,,,,6.16,,,
Down (%),,,,,11.9,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-VRP-FIX1 ( 172.18.1.181 ),SNMP Device,99.32,31 days 18 hours 46 minutes 39 seconds ,0.68,,0 days 5 hours 13 minutes 21 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RGC-PTZ1 ( 172.18.0.125 ),SNMP Device,99.95,31 days 23 hours 36 minutes 57 seconds ,0.05,,0 days 0 hours 23 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CIMS-FIX2 ( 172.18.1.222 ),SNMP Device,99.98,31 days 23 hours 50 minutes 46 seconds ,0.02,,0 days 0 hours 9 minutes 13 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VVC-FIX2 ( 172.18.1.185 ),SNMP Device,28.19,9 days 0 hours 29 minutes 57 seconds ,11.13,,3 days 13 hours 28 minutes 42 seconds ,60.68,19 days 10 hours 1 minutes 20 seconds 
BSCL-MMT-FIX3 ( 172.18.1.190 ),SNMP Device,99.67,31 days 21 hours 27 minutes 55 seconds ,0.33,,0 days 2 hours 32 minutes 4 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-IC-FIX2 ( 172.18.1.135 ),SNMP Device,97.63,31 days 5 hours 47 minutes 53 seconds ,2.26,,0 days 17 hours 21 minutes 24 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-GNC-FIX2 ( 172.18.1.128 ),SNMP Device,98.69,31 days 13 hours 56 minutes 20 seconds ,1.31,,0 days 10 hours 3 minutes 39 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-FIX2 ( 172.18.1.189 ),SNMP Device,99.64,31 days 21 hours 14 minutes 6 seconds ,0.36,,0 days 2 hours 45 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-FIX2 ( 172.18.1.208 ),SNMP Device,98.9,31 days 15 hours 33 minutes 6 seconds ,1.1,,0 days 8 hours 26 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-DDG-FIX2 ( 172.18.1.216 ),SNMP Device,99.46,31 days 19 hours 51 minutes 9 seconds ,0.54,,0 days 4 hours 8 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MM-FIX2 ( 172.18.1.192 ),SNMP Device,99.74,31 days 22 hours 0 minutes 11 seconds ,0.26,,0 days 1 hours 59 minutes 48 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-PTZ1 ( 172.18.0.115 ),SNMP Device,96.91,31 days 0 hours 16 minutes 7 seconds ,2.96,,0 days 22 hours 43 minutes 58 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-36M-FIX1 ( 172.18.1.231 ),SNMP Device,83.16,26 days 14 hours 40 minutes 7 seconds ,16.66,,5 days 7 hours 56 minutes 56 seconds ,0.18,0 days 1 hours 22 minutes 57 seconds 
BSCL-RLY-FIX3 ( 172.18.1.246 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.89,,31 days 23 hours 9 minutes 18 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-ICCC-FF_WarRoom ( 172.16.5.115 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-JMC-FIX3 ( 172.18.1.140 ),SNMP Device,99.28,31 days 18 hours 28 minutes 13 seconds ,0.72,,0 days 5 hours 31 minutes 47 seconds ,0,0 days 0 hours 0 minutes 0 seconds
