Report Name :  Firewall & Other Security Appliance,,,,,,,,
Name :  Firewall & Other Security Appliance,,,,,,,,
Time Span: From 15 Feb  2024 12:00:00 AM To 14 Mar  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,99.97,,,
Down (%),,,,,0.03,,,
Name : FIREWALL,,,,,,,,
Time Span: From 15 Feb  2024 12:00:00 AM To 14 Mar  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
AVSERVER(KSEB Failover Server Cluster) ( 172.16.4.154 ),Windows RDP,99.82,28 days 22 hours 44 minutes 49 seconds ,0.18,,0 days 1 hours 15 minutes 10 seconds ,0,0 days 0 hours 0 minutes 0 seconds
Internal Firewall  ( 172.16.2.9 ),Ping,100,28 days 23 hours 56 minutes 34 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
172.16.4.48-AV-DB ( 172.16.4.48 ),VMware Virtual Machine,100,28 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
Ext. Firewall 2 ( 172.16.2.42 ),Cisco ASA Firewall,100,28 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
AV-SERVER (Failover Cluster) ( 172.16.4.150 ),Windows RDP,100,28 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
Internal Firewall 1 ( 172.16.2.30 ),Ping,99.99,28 days 23 hours 51 minutes 53 seconds ,0.01,,0 days 0 hours 4 minutes 11 seconds ,0,0 days 0 hours 0 minutes 0 seconds
AV-SERVER2 ( 172.16.4.152 ),Windows RDP,100,28 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
Ext. Firewall 1 ( 172.16.2.41 ),Cisco ASA Firewall,100,28 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
