Report Name : ANPR,,,,,,,,
Name : ANPR,,,,,,,,
Time Span: From 15 Jul  2024 12:00:00 AM To 14 Aug  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,75.4,,,
Maintenance (%),,,,,16.42,,,
Down (%),,,,,8.18,,,
Name : ANPR -CAMERA,,,,,,,,
Time Span: From 15 Jul  2024 12:00:00 AM To 14 Aug  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-HC-RLVD-ANPR1 ( 172.22.0.58 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-GNC-RLVD-ANPR1 ( 172.22.0.89 ),Ping,99.29,30 days 18 hours 35 minutes 27 seconds ,0.71,,0 days 5 hours 16 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-AC-ANPR2 ( 172.22.0.232 ),Ping,95.12,29 days 11 hours 34 minutes 17 seconds ,4.88,,1 days 12 hours 18 minutes 3 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-RLVD-ANPR1 ( 172.22.0.213 ),Ping,97.7,30 days 6 hours 46 minutes 46 seconds ,2.28,,0 days 16 hours 57 minutes 38 seconds ,0.02,0 days 0 hours 8 minutes 56 seconds 
BSCL-ASC-RLVD-ANPR2 ( 172.22.0.51 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-CMD-RLVD-ANPR5 ( 172.22.0.71 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 14 seconds 
BSCL-OBS-RLVD-ANPR3 ( 172.22.0.137 ),Ping,59.58,18 days 11 hours 13 minutes 39 seconds ,40.42,,12 days 12 hours 41 minutes 33 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-RLVD-ANPR2 ( 172.22.0.168 ),Ping,94.44,29 days 6 hours 38 minutes 0 seconds ,5.56,,1 days 17 hours 21 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-RLVD-ANPR3 ( 172.22.0.153 ),Ping,94.96,29 days 10 hours 22 minutes 52 seconds ,5.04,,1 days 13 hours 29 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-RLVD-ANPR7 ( 172.22.0.109 ),Ping,44.24,13 days 17 hours 6 minutes 37 seconds ,55.76,,17 days 6 hours 48 minutes 35 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VVC-RLVD-ANPR3 ( 172.22.0.175 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-TBC-RLVD-ANPR6 ( 172.22.0.212 ),Ping,100,30 days 23 hours 55 minutes 12 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-RLVD-ANPR2 ( 172.22.0.120 ),Ping,92.79,28 days 18 hours 17 minutes 0 seconds ,7.21,,2 days 5 hours 38 minutes 12 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MNC-ANPR5 ( 172.22.0.241 ),Ping,96.16,29 days 19 hours 21 minutes 13 seconds ,3.84,,1 days 4 hours 34 minutes 0 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-RLVD-ANPR5 ( 172.22.0.155 ),Ping,94.85,29 days 9 hours 41 minutes 2 seconds ,5.15,,1 days 14 hours 18 minutes 58 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MN-RLVD-ANPR2 ( 172.22.0.226 ),Ping,96.83,30 days 0 hours 24 minutes 54 seconds ,3.17,,0 days 23 hours 35 minutes 5 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-RLVD-ANPR2 ( 172.22.0.184 ),Ping,64.38,19 days 22 hours 54 minutes 18 seconds ,35.62,,11 days 0 hours 58 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-RLVD-ANPR7 ( 172.22.0.117 ),Ping,95.11,29 days 11 hours 34 minutes 8 seconds ,4.87,,1 days 12 hours 13 minutes 49 seconds ,0.02,0 days 0 hours 8 minutes 56 seconds 
BSCL-AC-ANPR1 ( 172.22.0.231 ),Ping,95.75,29 days 16 hours 15 minutes 28 seconds ,4.25,,1 days 7 hours 36 minutes 52 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RGC-RLVD-ANPR3 ( 172.22.0.199 ),Ping,97.36,30 days 4 hours 14 minutes 41 seconds ,2.63,,0 days 19 hours 33 minutes 51 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-TWC-RLVD-ANPR5 ( 172.22.0.163 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-RGC-RLVD-ANPR4 ( 172.22.0.200 ),Ping,97.39,30 days 4 hours 26 minutes 27 seconds ,2.6,,0 days 19 hours 20 minutes 25 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-MDC-RLVD-ANPR2 ( 172.22.0.112 ),Ping,83.52,25 days 21 hours 23 minutes 19 seconds ,16.47,,5 days 2 hours 32 minutes 12 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-MM-ANPR5 ( 172.22.0.193 ),Ping,94.65,29 days 8 hours 4 minutes 30 seconds ,5.35,,1 days 15 hours 47 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-RLVD-ANPR3 ( 172.22.0.85 ),Ping,98.88,30 days 15 hours 35 minutes 17 seconds ,1.12,,0 days 8 hours 19 minutes 55 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GNC-RLVD-ANPR8 ( 172.22.0.96 ),Ping,99.25,30 days 18 hours 17 minutes 36 seconds ,0.75,,0 days 5 hours 34 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-RLVD-ANPR8 ( 172.22.0.150 ),Ping,98.95,30 days 16 hours 11 minutes 16 seconds ,1.05,,0 days 7 hours 48 minutes 43 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-RLVD-ANPR6 ( 172.22.0.156 ),Ping,94.96,29 days 10 hours 22 minutes 52 seconds ,5.04,,1 days 13 hours 29 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-RLVD-ANPR7 ( 172.22.0.219 ),Ping,97.71,30 days 6 hours 51 minutes 14 seconds ,2.28,,0 days 16 hours 57 minutes 38 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-SC-RLVD-ANPR3 ( 172.22.0.145 ),Ping,98.53,30 days 12 hours 56 minutes 14 seconds ,1.47,,0 days 10 hours 56 minutes 6 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-WWD-ANPR1 ( 172.22.3.115 ),Ping,98.95,30 days 16 hours 6 minutes 32 seconds ,1.05,,0 days 7 hours 48 minutes 40 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-RLVD-ANPR3 ( 172.22.0.207 ),Ping,99.99,30 days 23 hours 55 minutes 31 seconds ,0.01,,0 days 0 hours 4 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-RLVD-ANPR8 ( 172.22.0.126 ),Ping,90.84,28 days 3 hours 50 minutes 58 seconds ,9.16,,2 days 20 hours 9 minutes 1 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-RLVD-ANPR2 ( 172.22.0.104 ),Ping,59.62,18 days 11 hours 29 minutes 54 seconds ,40.38,,12 days 12 hours 22 minutes 36 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TWC-RLVD-ANPR4 ( 172.22.0.162 ),Ping,99.87,30 days 22 hours 54 minutes 19 seconds ,0.13,,0 days 0 hours 58 minutes 1 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-NC-RLVD-ANPR5 ( 172.22.0.131 ),Ping,99.76,30 days 22 hours 5 minutes 13 seconds ,0.24,,0 days 1 hours 47 minutes 7 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RGC-RLVD-ANPR8 ( 172.22.0.204 ),Ping,96.13,29 days 19 hours 5 minutes 42 seconds ,3.85,,1 days 4 hours 38 minutes 22 seconds ,0.02,0 days 0 hours 8 minutes 56 seconds 
BSCL-TWC-RLVD-ANPR2 ( 172.22.0.160 ),Ping,99.9,30 days 23 hours 10 minutes 34 seconds ,0.1,,0 days 0 hours 44 minutes 38 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-RLVD-ANPR4 ( 172.22.0.208 ),Ping,100,30 days 23 hours 55 minutes 12 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-RLVD-ANPR3 ( 172.22.0.215 ),Ping,97.67,30 days 6 hours 35 minutes 12 seconds ,2.32,,0 days 17 hours 15 minutes 32 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-AC-ANPR5 ( 172.22.0.235 ),Ping,95.67,29 days 15 hours 39 minutes 45 seconds ,4.33,,1 days 8 hours 12 minutes 35 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-RLVD-ANPR3 ( 172.22.0.68 ),Ping,94.5,29 days 6 hours 57 minutes 33 seconds ,5.5,,1 days 16 hours 54 minutes 47 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-RLVD-ANPR7 ( 172.22.0.56 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-GNCS-SVD-ANPR4 ( 172.22.0.246 ),Ping,99.64,30 days 21 hours 19 minutes 17 seconds ,0.36,,0 days 2 hours 40 minutes 42 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-HC-RLVD-ANPR7 ( 172.22.0.64 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-CMD-RLVD-ANPR8 ( 172.22.0.74 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 59 minutes 59 seconds 
BSCL-MMT-RLVD-ANPR1 ( 172.22.0.183 ),Ping,64.41,19 days 23 hours 7 minutes 41 seconds ,35.59,,11 days 0 hours 44 minutes 39 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-RLVD-ANPR5 ( 172.22.0.171 ),Ping,94.47,29 days 6 hours 46 minutes 53 seconds ,5.53,,1 days 17 hours 8 minutes 20 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-RLVD-ANPR4 ( 172.22.0.86 ),Ping,98.89,30 days 15 hours 39 minutes 45 seconds ,1.11,,0 days 8 hours 15 minutes 27 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GNC-RLVD-ANPR4 ( 172.22.0.92 ),Ping,87.79,27 days 5 hours 5 minutes 15 seconds ,12.21,,3 days 18 hours 49 minutes 57 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MM-ANPR2 ( 172.22.0.190 ),Ping,94.32,29 days 5 hours 37 minutes 13 seconds ,5.68,,1 days 18 hours 15 minutes 7 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-RLVD-ANPR1 ( 172.22.0.111 ),Ping,88.52,27 days 10 hours 28 minutes 32 seconds ,11.46,,3 days 13 hours 14 minutes 52 seconds ,0.02,0 days 0 hours 8 minutes 56 seconds 
BSCL-MM-ANPR8 ( 172.22.0.196 ),Ping,94.65,29 days 8 hours 4 minutes 30 seconds ,5.35,,1 days 15 hours 47 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-RLVD-ANPR4 ( 172.22.0.70 ),Ping,92.25,28 days 14 hours 20 minutes 23 seconds ,7.75,,2 days 9 hours 39 minutes 36 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-RLVD-ANPR2 ( 172.22.0.206 ),Ping,100,30 days 23 hours 55 minutes 12 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-AC-ANPR6 ( 172.22.0.236 ),Ping,95.77,29 days 16 hours 24 minutes 23 seconds ,4.23,,1 days 7 hours 27 minutes 57 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-RLVD-ANPR5 ( 172.22.0.187 ),Ping,64.42,19 days 23 hours 13 minutes 59 seconds ,35.58,,11 days 0 hours 41 minutes 12 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-WWD-ANPR1 ( 172.22.3.102 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-HC-RLVD-ANPR5 ( 172.22.0.62 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 14 seconds 
BSCL-BNC-RLVD-ANPR8 ( 172.22.0.220 ),Ping,97.67,30 days 6 hours 31 minutes 16 seconds ,2.32,,0 days 17 hours 15 minutes 27 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-BNC-RLVD-ANPR6 ( 172.22.0.218 ),Ping,97.72,30 days 6 hours 57 minutes 45 seconds ,2.27,,0 days 16 hours 53 minutes 13 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-VVC-RLVD-ANPR4 ( 172.22.0.176 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-OBS-RLVD-ANPR7 ( 172.22.0.141 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-TWC-RLVD-ANPR3 ( 172.22.0.161 ),Ping,99.88,30 days 23 hours 6 minutes 25 seconds ,0.12,,0 days 0 hours 53 minutes 34 seconds ,0,0 days 0 hours 0 minutes 0 seconds
 BSCL-OBS-RLVD-ANPR9 ( 172.22.0.247 ),Ping,89.13,27 days 15 hours 0 minutes 48 seconds ,10.87,,3 days 8 hours 51 minutes 32 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-RLVD-ANPR4 ( 172.22.0.216 ),Ping,97.58,30 days 5 hours 55 minutes 2 seconds ,2.41,,0 days 17 hours 55 minutes 43 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-RVR-SVD-ANPR3 ( 172.22.0.223 ),Ping,99.92,30 days 23 hours 19 minutes 30 seconds ,0.08,,0 days 0 hours 35 minutes 42 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GNC-RLVD-ANPR7 ( 172.22.0.95 ),Ping,99.25,30 days 18 hours 17 minutes 36 seconds ,0.75,,0 days 5 hours 34 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TWC-RLVD-ANPR1 ( 172.22.0.159 ),Ping,99.89,30 days 23 hours 10 minutes 53 seconds ,0.11,,0 days 0 hours 49 minutes 6 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-RLVD-ANPR2 ( 172.22.0.152 ),Ping,94.83,29 days 9 hours 32 minutes 6 seconds ,5.17,,1 days 14 hours 27 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMC-RLVD-ANPR1 ( 172.22.0.97 ),Ping,99.28,30 days 18 hours 38 minutes 35 seconds ,0.72,,0 days 5 hours 21 minutes 24 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-NC-RLVD-ANPR8 ( 172.22.0.134 ),Ping,99.76,30 days 22 hours 8 minutes 5 seconds ,0.24,,0 days 1 hours 47 minutes 7 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-RLVD-ANPR6 ( 172.22.0.72 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
BSCL-DNC-RLVD-ANPR6 ( 172.22.0.80 ),Ping,95.9,29 days 17 hours 25 minutes 10 seconds ,4.1,,1 days 6 hours 30 minutes 3 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-NC-RLVD-ANPR4 ( 172.22.0.130 ),Ping,99.8,30 days 22 hours 30 minutes 42 seconds ,0.2,,0 days 1 hours 29 minutes 17 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-DNC-RLVD-ANPR8 ( 172.22.0.82 ),Ping,95.62,29 days 15 hours 17 minutes 26 seconds ,4.38,,1 days 8 hours 34 minutes 54 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-RLVD-ANPR5 ( 172.22.0.87 ),Ping,98.91,30 days 15 hours 53 minutes 25 seconds ,1.09,,0 days 8 hours 6 minutes 35 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-RLVD-ANPR6 ( 172.22.0.88 ),Ping,98.86,30 days 15 hours 31 minutes 5 seconds ,1.14,,0 days 8 hours 28 minutes 54 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GNC-RLVD-ANPR5 ( 172.22.0.93 ),Ping,99.25,30 days 18 hours 17 minutes 36 seconds ,0.75,,0 days 5 hours 34 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-RLVD-ANPR2 ( 172.22.0.67 ),Ping,94.46,29 days 6 hours 46 minutes 56 seconds ,5.54,,1 days 17 hours 13 minutes 3 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-RLVD-ANPR5 ( 172.22.0.139 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 14 seconds 
 BSCL-OBS-RLVD-ANPR10 ( 172.22.0.248 ),Ping,95.4,29 days 13 hours 41 minutes 59 seconds ,4.6,,1 days 10 hours 13 minutes 13 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-RLVD-ANPR3 ( 172.22.0.121 ),Ping,94.37,29 days 6 hours 2 minutes 15 seconds ,5.63,,1 days 17 hours 52 minutes 58 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-RLVD-ANPR5 ( 172.22.0.54 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 55 minutes 14 seconds 
BSCL-MDC-RLVD-ANPR8 ( 172.22.0.118 ),Ping,8.95,2 days 18 hours 35 minutes 17 seconds ,91.04,,28 days 5 hours 20 minutes 15 seconds ,0.01,0 days 0 hours 4 minutes 28 seconds 
BSCL-ASC-RLVD-ANPR3 ( 172.22.0.52 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,30 days 23 hours 52 minutes 19 seconds 
