Report Name : VMD,,,,,,,,
Name : VMD,,,,,,,,
Time Span: From 15 Nov  2023 12:00:00 AM To 14 Dec  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,49.23,,,
Maintenance (%),,,,,49.87,,,
Down (%),,,,,0.9,,,
Name : VMD,,,,,,,,
Time Span: From 15 Nov  2023 12:00:00 AM To 14 Dec  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-IC-VMD ( 172.20.0.108 ),Ping,0.21,0 days 1 hours 30 minutes 43 seconds ,0.02,,0 days 0 hours 8 minutes 38 seconds ,99.77,29 days 22 hours 17 minutes 32 seconds 
BSCL-MMC-VMD ( 172.20.0.103 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,29 days 23 hours 56 minutes 53 seconds 
BSCL-RLY-VMD ( 172.20.0.109 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,29 days 23 hours 50 minutes 34 seconds 
BSCL-ASC-VMD ( 172.20.0.101 ),Ping,98.56,29 days 13 hours 33 minutes 10 seconds ,1.44,,0 days 10 hours 22 minutes 1 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-VMD ( 172.20.0.106 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0.9,,0 days 6 hours 28 minutes 46 seconds ,99.1,29 days 17 hours 27 minutes 37 seconds 
BSCL-GNC-VMD ( 172.20.0.102 ),Ping,98.81,29 days 15 hours 22 minutes 38 seconds ,1.19,,0 days 8 hours 34 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CIMS-VMD ( 172.20.0.105 ),Ping,99.1,29 days 17 hours 26 minutes 26 seconds ,0.9,,0 days 6 hours 28 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-Nehru-VMD ( 172.20.0.107 ),Ping,97.24,29 days 4 hours 3 minutes 41 seconds ,2.76,,0 days 19 hours 52 minutes 12 seconds ,0,0 days 0 hours 0 minutes 0 seconds
