Report Name : VIDEO WALL,,,,,,,,
Name : VIDEO WALL ,,,,,,,,
Time Span: From 15 Apr  2024 12:00:00 AM To 14 May  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
ICCC Vediowall (172.16.5.49) ( 172.16.2.50 ),Ping,99.99,29 days 23 hours 48 minutes 3 seconds ,0.01,,0 days 0 hours 4 minutes 19 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BCP-Videowall (172.25.0.172) ( 172.25.0.171 ),Ping,98.4,29 days 12 hours 21 minutes 9 seconds ,1.6,,0 days 11 hours 31 minutes 5 seconds ,0,0 days 0 hours 0 minutes 0 seconds
Name : VIDEO WALL ,,,,,,,,
Time Span: From 15 Apr  2024 12:00:00 AM To 14 May  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,99.2,,,
Down (%),,,,,0.8,,,
