Report Name : VIDEO WALL,,,,,,,,
Name : VIDEO WALL ,,,,,,,,
Time Span: From 15 Jun  2024 12:00:00 AM To 14 Jul  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
ICCC Vediowall (172.16.5.49) ( 172.16.5.49 ),Ping,99.99,29 days 23 hours 51 minutes 18 seconds ,0.01,,0 days 0 hours 4 minutes 19 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BCP-Videowall (172.25.0.172) ( 172.25.0.171 ),Ping,98.79,29 days 15 hours 12 minutes 45 seconds ,1.21,,0 days 8 hours 42 minutes 40 seconds ,0,0 days 0 hours 0 minutes 0 seconds
Name : VIDEO WALL ,,,,,,,,
Time Span: From 15 Jun  2024 12:00:00 AM To 14 Jul  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,99.39,,,
Down (%),,,,,0.61,,,
