Report Name : ATCS VDC,,,,,,,,
Name : ATCS VDC,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-VVC-ATCS-VDC4 ( 172.19.1.168 ),Ping,28.22,9 days 0 hours 42 minutes 46 seconds ,11.21,,3 days 14 hours 5 minutes 10 seconds ,60.57,19 days 9 hours 8 minutes 30 seconds 
BSCL-HC-ATCS-VDC3 ( 172.19.1.108 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.44,,12 days 14 hours 53 minutes 57 seconds ,60.56,19 days 9 hours 6 minutes 2 seconds 
BSCL-MDC-ATCS-VDC3 ( 172.19.1.135 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 29 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-ATCS-VDC1 ( 172.19.1.137 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 29 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-ATCS-VDC3 ( 172.19.1.171 ),Ping,99.67,31 days 21 hours 19 minutes 54 seconds ,0.33,,0 days 2 hours 32 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-DNC-ATCS-VDC4 ( 172.19.1.117 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 56 minutes 26 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-ATCS-VDC3 ( 172.19.1.112 ),Ping,32.91,10 days 12 hours 43 minutes 35 seconds ,67.09,,21 days 11 hours 12 minutes 21 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-ATCS-VDC3 ( 172.19.1.131 ),Ping,97.95,31 days 8 hours 10 minutes 52 seconds ,1.81,,0 days 13 hours 53 minutes 58 seconds ,0.24,0 days 1 hours 50 minutes 35 seconds 
BSCL-TWC-ATCS-VDC3 ( 172.19.1.160 ),Ping,99.19,31 days 17 hours 42 minutes 14 seconds ,0.81,,0 days 6 hours 13 minutes 13 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GNC-ATCS-VDC1 ( 172.19.1.122 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 46 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-ATCS-VDC2 ( 172.19.1.111 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 59 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-ATCS-VDC1 ( 172.19.1.154 ),Ping,94.39,30 days 4 hours 52 minutes 0 seconds ,5.43,,1 days 17 hours 41 minutes 59 seconds ,0.18,0 days 1 hours 22 minutes 56 seconds 
BSCL-SC-ATCS-VDC1 ( 172.19.1.150 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 59 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-ATCS-VDC3 ( 172.19.1.178 ),Ping,99.05,31 days 16 hours 37 minutes 42 seconds ,0.95,,0 days 7 hours 17 minutes 43 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-ATCS-VDC2 ( 172.19.1.163 ),Ping,99.24,31 days 18 hours 6 minutes 15 seconds ,0.76,,0 days 5 hours 50 minutes 11 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-DNC-ATCS-VDC2 ( 172.19.1.115 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 56 minutes 57 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-ATCS-VDC1 ( 172.19.1.145 ),Ping,54.23,17 days 8 hours 24 minutes 27 seconds ,45.77,,14 days 15 hours 26 minutes 49 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-ATCS-VDC3 ( 172.19.1.164 ),Ping,99.27,31 days 18 hours 19 minutes 4 seconds ,0.73,,0 days 5 hours 36 minutes 21 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-ATCS-VDC2 ( 172.19.1.146 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 56 minutes 6 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-ATCS-VDC1 ( 172.19.1.118 ),Ping,97.02,31 days 1 hours 2 minutes 22 seconds ,2.98,,0 days 22 hours 53 minutes 3 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-ATCS-VDC1 ( 172.19.1.129 ),Ping,97.99,31 days 8 hours 30 minutes 18 seconds ,1.79,,0 days 13 hours 44 minutes 46 seconds ,0.22,0 days 1 hours 41 minutes 22 seconds 
BSCL-MN-ATCS-VDC1 ( 172.19.1.184 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 49 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-ATCS-VDC1 ( 172.19.1.176 ),Ping,99.05,31 days 16 hours 34 minutes 35 seconds ,0.95,,0 days 7 hours 17 minutes 41 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VVC-ATCS-VDC1 ( 172.19.1.165 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.45,,12 days 14 hours 56 minutes 50 seconds ,60.55,19 days 8 hours 58 minutes 47 seconds 
BSCL-MMC-ATCS-VDC1 ( 172.19.1.126 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.39,,12 days 14 hours 30 minutes 54 seconds ,60.61,19 days 9 hours 29 minutes 5 seconds 
BSCL-RGC-ATCS-VDC4 ( 172.19.1.175 ),Ping,99.93,31 days 23 hours 23 minutes 10 seconds ,0.07,,0 days 0 hours 32 minutes 15 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-ATCS-VDC5 ( 172.19.1.149 ),Ping,50.28,16 days 2 hours 9 minutes 1 seconds ,49.72,,15 days 21 hours 50 minutes 58 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TWC-ATCS-VDC2 ( 172.19.1.159 ),Ping,99.17,31 days 17 hours 37 minutes 31 seconds ,0.83,,0 days 6 hours 22 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMC-ATCS-VDC3 ( 172.19.1.128 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.4,,12 days 14 hours 33 minutes 39 seconds ,60.6,19 days 9 hours 21 minutes 37 seconds 
BSCL-MPC-ATCS-VDC4 ( 172.19.1.132 ),Ping,32.1,10 days 6 hours 30 minutes 22 seconds ,67.68,,21 days 15 hours 44 minutes 12 seconds ,0.22,0 days 1 hours 41 minutes 22 seconds 
BSCL-MDC-ATCS-VDC1 ( 172.19.1.133 ),Ping,3.27,1 days 1 hours 6 minutes 43 seconds ,96.73,,30 days 22 hours 50 minutes 12 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-ATCS-VDC3 ( 172.19.1.139 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 59 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-ATCS-VDC4 ( 172.19.1.136 ),Ping,99.83,31 days 22 hours 37 minutes 10 seconds ,0.17,,0 days 1 hours 18 minutes 20 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-HC-ATCS-VDC4 ( 172.19.1.109 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.44,,12 days 14 hours 53 minutes 57 seconds ,60.56,19 days 9 hours 6 minutes 2 seconds 
BSCL-NC-ATCS-VDC4 ( 172.19.1.144 ),Ping,96.73,30 days 22 hours 49 minutes 44 seconds ,3.27,,1 days 1 hours 6 minutes 42 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-ATCS-VDC2 ( 172.19.1.138 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 25 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-ATCS-VDC2 ( 172.19.1.155 ),Ping,94.39,30 days 4 hours 52 minutes 0 seconds ,5.43,,1 days 17 hours 41 minutes 59 seconds ,0.18,0 days 1 hours 22 minutes 56 seconds 
BSCL-GNC-ATCS-VDC2 ( 172.19.1.123 ),Ping,98.82,31 days 14 hours 52 minutes 14 seconds ,1.18,,0 days 9 hours 3 minutes 42 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-ATCS-VDC2 ( 172.19.1.102 ),Ping,98.42,31 days 11 hours 47 minutes 26 seconds ,1.17,,0 days 8 hours 59 minutes 5 seconds ,0.41,0 days 3 hours 8 minutes 55 seconds 
BSCL-NC-ATCS-VDC3 ( 172.19.1.143 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 56 minutes 46 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-ATCS-VDC4 ( 172.19.1.113 ),Ping,84.26,26 days 23 hours 3 minutes 35 seconds ,15.74,,5 days 0 hours 52 minutes 21 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-ATCS-VDC1 ( 172.19.1.162 ),Ping,79.86,25 days 13 hours 12 minutes 14 seconds ,20.14,,6 days 10 hours 38 minutes 41 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-HC-ATCS-VDC2 ( 172.19.1.107 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,39.44,,12 days 14 hours 52 minutes 9 seconds ,60.56,19 days 9 hours 3 minutes 17 seconds 
BSCL-RGC-ATCS-VDC3 ( 172.19.1.174 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 49 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MC-ATCS-VDC4 ( 172.19.1.140 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 56 minutes 26 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-ATCS-VDC1 ( 172.19.1.169 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 55 minutes 26 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RGC-ATCS-VDC2 ( 172.19.1.173 ),Ping,99.31,31 days 18 hours 38 minutes 31 seconds ,0.69,,0 days 5 hours 17 minutes 56 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-ATCS-VDC4 ( 172.19.1.157 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,99.79,,31 days 22 hours 18 minutes 40 seconds ,0.21,0 days 1 hours 36 minutes 46 seconds 
BSCL-MPC-ATCS-VDC2 ( 172.19.1.130 ),Ping,97.95,31 days 8 hours 11 minutes 23 seconds ,1.81,,0 days 13 hours 53 minutes 58 seconds ,0.24,0 days 1 hours 50 minutes 35 seconds 
BSCL-TBC-ATCS-VDC2 ( 172.19.1.177 ),Ping,99.13,31 days 17 hours 16 minutes 3 seconds ,0.87,,0 days 6 hours 40 minutes 52 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-ATCS-VDC3 ( 172.19.1.152 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,100,,31 days 23 hours 59 minutes 59 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-ATCS-VDC4 ( 172.19.1.148 ),Ping,5.23,1 days 16 hours 9 minutes 59 seconds ,94.77,,30 days 7 hours 50 minutes 0 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VVC-ATCS-VDC3 ( 172.19.1.167 ),Ping,28.26,9 days 1 hours 0 minutes 52 seconds ,11.19,,3 days 13 hours 55 minutes 49 seconds ,60.55,19 days 8 hours 58 minutes 34 seconds 
BSCL-MMT-ATCS-VDC2 ( 172.19.1.170 ),Ping,99.67,31 days 21 hours 23 minutes 26 seconds ,0.33,,0 days 2 hours 32 minutes 3 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-ATCS-VDC2 ( 172.19.1.181 ),Ping,99.92,31 days 23 hours 19 minutes 35 seconds ,0.08,,0 days 0 hours 36 minutes 52 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-ATCS-VDC3 ( 172.19.1.103 ),Ping,98.41,31 days 11 hours 43 minutes 20 seconds ,1.22,,0 days 9 hours 22 minutes 8 seconds ,0.37,0 days 2 hours 50 minutes 29 seconds 
Name : ATCS VDC,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,44.38,,,
Maintenance (%),,,,,8.46,,,
Down (%),,,,,47.16,,,
