Report Name : WORK STATION,,,,,,,,
Name : WORKSTATION,,,,,,,,
Time Span: From 15 May  2024 12:00:00 AM To 14 Jun  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,99.33,,,
Down (%),,,,,0.67,,,
Name : WORKSTATION,,,,,,,,
Time Span: From 15 May  2024 12:00:00 AM To 14 Jun  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BCP-WORKSTATION3 ( 172.25.0.13 ),Ping,98.62,30 days 13 hours 43 minutes 57 seconds ,1.38,,0 days 10 hours 16 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC35 ( 172.16.5.45 ),Ping,99,30 days 16 hours 29 minutes 3 seconds ,1,,0 days 7 hours 26 minutes 21 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC15 ( 172.16.5.25 ),Ping,99.28,30 days 18 hours 35 minutes 27 seconds ,0.72,,0 days 5 hours 21 minutes 23 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-DataCentre ( DataCentre-PC.bscl.itms.local - 172.16.5.161 ),Ping,99.97,30 days 23 hours 37 minutes 42 seconds ,0.03,,0 days 0 hours 13 minutes 23 seconds ,0,0 days 0 hours 0 minutes 0 seconds
-BSCL-ICCC-OperatorPC26 ( 172.16.5.36 ),Ping,97.09,30 days 2 hours 16 minutes 26 seconds ,2.91,,0 days 21 hours 38 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC14 ( 172.16.5.24 ),Ping,99.91,30 days 23 hours 15 minutes 9 seconds ,0.09,,0 days 0 hours 40 minutes 10 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-EMS-PC ( 172.16.5.38 ),Ping,99.97,30 days 23 hours 46 minutes 36 seconds ,0.03,,0 days 0 hours 13 minutes 24 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC12 ( 172.16.5.22 ),Ping,98.56,30 days 13 hours 12 minutes 34 seconds ,1.44,,0 days 10 hours 42 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC19 ( 172.16.5.29 ),Ping,99.65,30 days 21 hours 19 minutes 36 seconds ,0.35,,0 days 2 hours 36 minutes 14 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC6 ( 172.16.5.16 ),Ping,99.96,30 days 23 hours 42 minutes 8 seconds ,0.04,,0 days 0 hours 17 minutes 51 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC42 ( 172.16.5.52 ),Ping,95.83,29 days 16 hours 58 minutes 30 seconds ,4.17,,1 days 7 hours 1 minutes 29 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ICCC-OPERATORPC34 ( 172.16.5.37 ),Ping,99.99,30 days 23 hours 55 minutes 31 seconds ,0.01,,0 days 0 hours 4 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
